time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-09-16T06:27:31Z,161,0,0,0,0,0,19777404,1467,16631515,0,0,0,0,0,0,26131,0,0,0,0,0,0,0,915,18,0,156,1,6,10368,0,0,0,0,0, ,0,0,0,0,0,0,26117,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,281538752,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,22902,0,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:28:31Z,161,0,0,0,0,0,20443324,1467,17297435,0,0,0,0,0,0,29556,0,0,0,0,0,0,0,958,18,0,152,1,6,11569,0,0,0,0,0, ,0,0,0,0,0,0,29542,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,347124224,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,25871,0,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:29:31Z,161,0,0,0,0,0,20962988,1467,17817099,0,0,0,0,0,0,22265,0,0,0,0,0,0,0,991,19,0,147,1,6,7409,0,0,0,0,0, ,0,0,0,0,0,0,22248,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,249613120,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,18906,0,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:30:31Z,161,0,0,0,0,0,21890244,1467,18744355,0,0,0,0,0,0,33283,0,0,0,0,0,0,0,1045,19,0,143,1,6,9730,0,0,0,0,0, ,0,0,0,0,0,0,33269,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,687827344,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,27700,0,5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:31:31Z,161,0,0,0,0,0,22628196,1467,19482307,0,0,0,0,0,0,29343,0,0,0,0,0,0,0,1092,19,0,141,1,6,9524,0,0,0,0,0, ,0,0,0,0,0,0,29336,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,875989616,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,24959,0,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:32:31Z,161,0,0,0,0,0,23236132,1467,20090243,0,0,0,0,0,0,22677,0,0,0,0,0,0,0,1128,19,0,134,1,6,6365,0,0,0,0,0, ,0,0,0,0,0,0,22660,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,400663744,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,18559,0,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:33:31Z,161,0,0,0,0,0,24019444,1467,20873555,0,0,0,0,0,0,32090,0,0,0,0,0,0,0,1176,20,0,130,1,6,11193,0,0,0,0,0, ,0,0,0,0,0,0,32077,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,572943368,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,27425,0,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:34:31Z,161,0,0,0,0,0,24873516,1467,21727627,0,0,0,0,0,0,34681,0,0,0,0,0,0,0,1223,21,0,126,1,6,11974,0,0,0,0,0, ,0,0,0,0,0,0,34668,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,615601664,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,29712,0,4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:35:31Z,161,0,0,0,0,0,25923500,1467,22777611,0,0,0,0,0,0,31837,0,0,0,0,0,0,0,1290,22,0,121,1,6,6891,0,0,0,0,0, ,0,0,0,0,0,0,31820,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,642163200,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,25183,0,6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:36:31Z,161,0,0,0,0,0,26973716,1467,23827827,0,0,0,0,0,0,29234,0,0,0,0,0,0,0,1361,22,0,119,1,6,5547,0,0,0,0,0, ,0,0,0,0,0,0,29227,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,629971968,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,22980,0,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:37:31Z,161,0,0,0,0,0,27962916,1467,24817027,0,0,0,0,0,0,31646,0,0,0,0,0,0,0,1428,23,0,114,1,6,8038,0,0,0,0,0, ,0,0,0,0,0,0,31628,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,696742400,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,25532,0,5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:38:31Z,161,0,0,0,0,0,28829356,1467,25683467,0,0,0,0,0,0,24471,0,0,0,0,0,0,0,1484,24,0,109,1,6,4188,0,0,0,0,0, ,0,0,0,0,0,0,24454,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,381376344,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,18877,0,5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:39:31Z,161,0,0,0,0,0,29354140,1467,26208251,0,0,0,0,0,0,15993,0,0,0,0,0,0,0,1516,24,0,106,1,6,2858,0,0,0,0,0, ,0,0,0,0,0,0,15981,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,419913864,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,12414,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:40:31Z,161,0,0,0,0,0,29873628,1467,26727739,0,0,0,0,0,0,19199,0,0,0,0,0,0,0,1551,25,0,102,1,6,4660,0,0,0,0,0, ,0,0,0,0,0,0,19186,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,337138176,-1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,15784,0,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:41:31Z,161,0,0,0,0,0,30275092,1467,27129203,0,0,0,0,0,0,18690,0,0,0,0,0,0,0,1573,25,0,98,1,6,5540,0,0,0,0,0, ,0,0,0,0,0,0,18680,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,406538008,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,15952,0,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:42:31Z,161,0,0,0,0,0,30464676,1467,27318787,0,0,0,0,0,0,11005,0,0,0,0,0,0,0,1583,25,0,97,1,6,3506,0,0,0,0,0, ,0,0,0,0,0,0,10999,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,266765312,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,9773,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:43:31Z,161,0,0,0,0,0,30577596,1467,27431707,0,0,0,0,0,0,9921,0,0,0,0,0,0,0,1587,25,0,94,1,6,3661,0,0,0,0,0, ,0,0,0,0,0,0,9914,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,877900096,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,9008,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:44:31Z,161,0,0,0,0,0,30614908,1467,27469019,0,0,0,0,0,0,7908,0,0,0,0,0,0,0,1588,25,0,92,1,6,3333,0,0,0,0,0, ,0,0,0,0,0,0,7902,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,534600704,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,7522,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:45:31Z,161,0,0,0,0,0,30692828,1467,27546939,0,0,0,0,0,0,7289,0,0,0,0,0,0,0,1596,25,0,91,1,6,2752,0,0,0,0,0, ,0,0,0,0,0,0,7283,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,742465024,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,6779,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:46:31Z,161,0,0,0,0,0,30764044,1467,27618155,0,0,0,0,0,0,9154,0,0,0,0,0,0,0,1599,25,0,88,1,6,3517,0,0,0,0,0, ,0,0,0,0,0,0,9147,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,554251856,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,8596,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:47:31Z,161,0,0,0,0,0,30815908,1467,27670019,0,0,0,0,0,0,7895,0,0,0,0,0,0,0,1602,25,0,85,1,6,3015,0,0,0,0,0, ,0,0,0,0,0,0,7885,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,661395456,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,7348,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:48:31Z,161,0,0,0,0,0,30912724,1467,27766835,0,0,0,0,0,0,6621,0,0,0,0,0,0,0,1608,25,0,85,1,6,2356,0,0,0,0,0, ,0,0,0,0,0,0,6621,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,381816336,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:49:31Z,161,0,0,0,0,0,30973732,1467,27827843,0,0,0,0,0,0,8296,0,0,0,0,0,0,0,1614,25,0,83,1,6,3237,0,0,0,0,0, ,0,0,0,0,0,0,8289,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,579379680,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,7780,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:50:31Z,161,0,0,0,0,0,31000380,1467,27854491,0,0,0,0,0,0,9033,0,0,0,0,0,0,0,1617,25,0,80,1,6,4096,0,0,0,0,0, ,0,0,0,0,0,0,9023,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1191060248,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8581,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:51:31Z,161,0,0,0,0,0,31072628,1467,27926739,0,0,0,0,0,0,11799,0,0,0,0,0,0,0,1623,25,0,77,1,6,5414,0,0,0,0,0, ,0,0,0,0,0,0,11789,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,499573024,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11279,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:52:31Z,161,0,0,0,0,0,31095476,1467,27949587,0,0,0,0,0,0,12024,0,0,0,0,0,0,0,1628,25,0,73,1,6,5857,0,0,0,0,0, ,0,0,0,0,0,0,12007,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,838224560,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,11443,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:53:32Z,161,0,0,0,0,0,31159140,1467,28013251,0,0,0,0,0,0,10766,0,0,0,0,0,0,0,1629,25,0,71,1,6,4263,0,0,0,0,0, ,0,0,0,0,0,0,10762,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,943142256,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,10272,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:54:32Z,161,0,0,0,0,0,31298196,1467,28152307,0,0,0,0,0,0,13298,0,0,0,0,0,0,0,1635,24,0,66,1,6,4769,0,0,0,0,0, ,0,0,0,0,0,0,13290,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,281823168,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,12075,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:55:32Z,161,0,0,0,0,0,31389348,1467,28243459,0,0,0,0,0,0,7091,0,0,0,0,0,0,0,1639,24,0,66,1,6,2255,0,0,0,0,0, ,0,0,0,0,0,0,7091,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,915636272,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:56:32Z,161,0,0,0,0,0,31471276,1467,28325387,0,0,0,0,0,0,7162,0,0,0,0,0,0,0,1643,24,0,65,1,6,2647,0,0,0,0,0, ,0,0,0,0,0,0,7159,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,387162368,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6692,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
