URL,Size (bytes),Outgoing Links,Content Type
https://www.nytimes.com/2021/08/31/world/asia/taliban-usa.html,561126,81,text/html
https://www.nytimes.com/2021/09/01/world/asia/afghanistan-taliban-government-leader.html,471058,76,text/html
https://www.nytimes.com/2013/07/28/business/an-afghan-media-mogul-pushing-boundaries.html,463512,66,text/html
https://www.nytimes.com/2021/09/02/world/asia/taliban-govern-rebel-history.html,518237,75,text/html
https://www.nytimes.com/article/travel-to-europe.html,1048576,109,text/html
https://www.nytimes.com/2021/03/07/world/americas/argentina-abortion-opposition.html,397949,46,text/html
https://www.nytimes.com/by/christoph-koettl,715055,54,text/html
https://www.nytimes.com/2020/11/18/podcasts/the-daily/afghanistan-taliban-us-withdrawal.html,902667,94,text/html
https://www.nytimes.com/2016/03/09/world/asia/as-the-taliban-menace-afghanistan-the-helmand-river-offers-solace.html,351836,51,text/html
https://www.nytimes.com/es/2021/08/23/espanol/ejercito-afganistan-usa-talibanes.html,451949,61,text/html
https://www.nytimes.com/2021/08/18/world/middleeast/ashraf-ghani-afghanistan-taliban.html?searchResultPosition=1,332376,51,text/html
https://www.nytimes.com/2021/08/27/world/asia/afghanistan-airport-bombing-family.html,457278,61,text/html
https://www.nytimes.com/2021/09/05/us/politics/military-drone-strike-kabul.html?searchResultPosition=1,390424,72,text/html
https://www.nytimes.com/2021/08/12/world/asia/kandahar-afghanistan-taliban.html?searchResultPosition=3,596329,73,text/html
https://www.nytimes.com/2021/08/31/us/politics/biden-defends-afghanistan-withdrawal.html?searchResultPosition=11,594201,85,text/html
https://www.nytimes.com/interactive/2018/02/17/world/africa/niger-ambush-american-soldiers.html,297933,42,text/html
https://www.nytimes.com/2021/08/19/world/asia/zaki-anwari-dead.html?searchResultPosition=1,318665,68,text/html
https://www.nytimes.com/2020/10/15/magazine/burkina-faso-terrorism-united-states.html,481688,42,text/html
https://www.nytimes.com/2015/09/11/world/asia/afghanistan-ahmed-shah-massoud-celebration-fighting.html,282206,43,text/html
https://www.nytimes.com/2019/01/29/us/politics/afghanistan-trump-soviet-union.html,450355,56,text/html
https://www.nytimes.com/2020/12/08/health/covid-vaccine-mask.html?pageType=LegacyCollection&collectionName=Covid-19%2BVaccines&label=Covid-19%2BVaccines&module=hub_Band&region=inline&template=storyline_band_recirc,432405,79,text/html
https://www.nytimes.com/2021/04/29/well/live/covid-vaccine-thigh-lymphedema-breast-cancer.html,460842,72,text/html
https://www.nytimes.com/2021/04/22/well/live/covid-masks-outdoors.html,523387,82,text/html
https://www.nytimes.com/2020/05/30/your-money/coronavirus-private-jets.html,420063,43,text/html
https://www.nytimes.com/2021/04/20/travel/summer-vacation-rental-covid.html,450788,67,text/html
https://www.nytimes.com/video/world/asia/100000007926948/jalalabad-afghanistan-taliban-protests-gunfire.html,1048576,105,text/html
https://www.nytimes.com/2021/08/18/world/europe/afghanistan-refugees-europe-migration-asylum.html,493784,67,text/html
https://www.nytimes.com/video/world/asia/100000007927204/kabul-airport-gunshots-taliban.html,1048576,105,text/html
https://www.nytimes.com/2021/09/09/technology/texas-social-media-politics-censorship.html,241144,45,text/html
https://www.nytimes.com/2021/05/24/technology/florida-twitter-facebook-ban-politicians.html,325095,53,text/html
https://www.nytimes.com/2021/06/30/technology/florida-law-social-media-desantis.html,250997,42,text/html
https://www.nytimes.com/2021/09/11/us/politics/biden-9-11.html,357119,54,text/html
https://www.nytimes.com/2020/03/21/world/africa/al-qaeda-somalia-shabab.html,408293,50,text/html
https://www.nytimes.com/2016/12/08/us/politics/libya-isis-sirte.html,299558,46,text/html
https://www.nytimes.com/2021/05/27/world/asia/afghan-surrender-taliban.html?searchResultPosition=7,510262,72,text/html
https://www.nytimes.com/2021/08/21/world/europe/afghanistan-us-history-colonial-wars.html,444188,67,text/html
https://www.nytimes.com/es/2021/08/19/espanol/talibanes-afganistan-estrategia.html,511197,58,text/html
https://www.nytimes.com/2021/08/15/world/asia/afghanistan-taliban-kabul-surrender.html?searchResultPosition=2,671038,81,text/html
https://www.nytimes.com/2020/11/01/world/asia/afghanistan-taliban-bribery.html?searchResultPosition=1,435721,63,text/html
https://www.nytimes.com/2021/08/20/world/asia/biden-afghanistan-evacuation-kabul-airport.html,499406,66,text/html
https://www.nytimes.com/2020/02/29/world/asia/us-taliban-afghanistan.html?searchResultPosition=2,749894,68,text/html
https://www.nytimes.com/2021/08/03/business/spirit-american-airlines-cancellations.html,255999,44,text/html
https://www.nytimes.com/2021/08/23/us/hawaii-covid-surge-tourists.html,385019,52,text/html
https://www.nytimes.com/by/edgar-sandoval,459548,54,text/html
https://www.nytimes.com/2017/01/03/world/africa/congo-joseph-kabila-elections.html,352601,48,text/html
https://www.nytimes.com/2021/09/07/climate/climate-change-health-threat.html,308899,53,text/html
https://www.nytimes.com/2021/08/24/us/politics/house-budget-social-safety-net.html,527913,58,text/html
https://www.nytimes.com/2021/09/02/climate/new-york-rain-floods-climate-change.html?searchResultPosition=1,484741,61,text/html
https://www.nytimes.com/es/2021/01/06/espanol/estados-unidos/fotos-capitolio-protestas.html,487320,51,text/html
https://www.nytimes.com/article/tropical-storm-elsa-hurricane.html,371637,59,text/html
https://www.nytimes.com/2021/07/07/us/tropical-storm-elsa-florida.html,318915,50,text/html
https://www.nytimes.com/es/article/revocatoria-newsom-california.html?action=click&module=RelatedLinks&pgtype=Article,623624,102,text/html
https://www.nytimes.com/by/matthew-rosenberg,592056,59,text/html
https://www.nytimes.com/es/2021/09/04/espanol/sequia-rio-parana.html,483458,49,text/html
https://www.nytimes.com/2021/09/03/world/europe/spain-catalonia-russia.html,488813,49,text/html
https://www.nytimes.com/es/2021/09/03/espanol/rusia-cataluna-puigdemont.html,486026,52,text/html
https://www.nytimes.com/es/2021/08/15/espanol/afganistan-taliban-kabul-caida.html,674682,59,text/html
https://www.nytimes.com/2021/09/01/world/asia/taliban-un-afghanistan-us.html,417136,70,text/html
https://www.nytimes.com/2021/09/04/world/americas/drought-argentina-parana-river.html,501891,48,text/html
https://www.nytimes.com/2021/05/14/us/politics/biden-daca-immigration.html,270169,49,text/html
https://www.nytimes.com/es/2020/12/09/espanol/estados-unidos/daca-que-sigue.html,478359,55,text/html
https://www.nytimes.com/2021/09/02/business/economy/afghanistan-taliban-financial-crisis.html,441165,75,text/html
https://www.nytimes.com/2021/08/25/world/asia/taliban-spokesman-interview.html,339305,68,text/html
https://www.nytimes.com/live/2021/08/25/world/afghanistan-taliban-kabul-biden-news?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,1048576,88,text/html
https://www.nytimes.com/2021/09/12/education/admissions-scandal-usc-parents.html,362631,49,text/html
https://www.nytimes.com/2021/09/12/us/california-recalls-officials.html?searchResultPosition=4,300840,62,text/html
https://www.nytimes.com/2021/09/11/us/eleni-kounalakis-newsom-california.html?searchResultPosition=11,306196,56,text/html
https://www.nytimes.com/2021/09/11/us/politics/gavin-newsom-recall-election.html?searchResultPosition=20,425541,60,text/html
https://www.nytimes.com/2021/02/23/us/politics/stimulus-senate-parliamentarian.html,355990,52,text/html
https://www.nytimes.com/2021/02/25/us/politics/federal-minimum-wage.html,395191,58,text/html
https://www.nytimes.com/2021/08/06/us/politics/democrats-budget.html,459970,68,text/html
https://www.nytimes.com/2020/06/16/business/energy-environment/pge-camp-fire-california-wildfires.html,416867,61,text/html
https://www.nytimes.com/by/jina-moore,307653,51,text/html
https://www.nytimes.com/interactive/2021/07/22/us/bootleg-fire.html,209152,42,text/html
https://www.nytimes.com/2016/12/17/world/africa/congo-joseph-kabila-corruption.html?action=click&contentCollection=Africa&module=RelatedCoverage&region=Marginalia&pgtype=article,408054,48,text/html
https://www.nytimes.com/2021/06/06/us/politics/older-americans-drug-trafficking.html,444637,44,text/html
https://www.nytimes.com/2021/07/19/us/pge-dixie-fire.html,293276,56,text/html
https://www.nytimes.com/2019/10/12/us/typhoon-cyclone-hurricane-difference.html,378311,57,text/html
https://www.nytimes.com/interactive/2021/06/11/climate/california-western-drought-map.html?searchResultPosition=7,372254,55,text/html
https://www.nytimes.com/2021/07/20/us/wildfire-smoke-new-york-city.html,292654,62,text/html
https://www.nytimes.com/2021/06/25/us/ca-wildfire-season.html,501924,84,text/html
https://www.nytimes.com/2017/07/23/world/africa/congo-joseph-kabila-elections.html,421271,51,text/html
https://www.nytimes.com/2018/05/09/movies/ruth-bader-ginsburg-rbg-documentary.html,391537,58,text/html
https://www.nytimes.com/by/melena-ryzik,417863,55,text/html
https://www.nytimes.com/2016/02/21/books/review/the-firebrand-and-the-first-lady-by-patricia-bell-scott.html,283176,52,text/html
https://www.nytimes.com/interactive/2018/obituaries/overlooked-marsha-p-johnson.html,238531,75,text/html
https://www.nytimes.com/2019/02/18/world/europe/vatican-meeting-child-sex-abuse.html,370127,51,text/html
https://www.nytimes.com/news-event/taliban-afghanistan?name=styln-afghanistan&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&variant=show,607657,74,text/html
https://www.nytimes.com/2018/04/09/world/europe/pope-francis-migrants-abortion.html,334113,47,text/html
https://www.nytimes.com/2018/09/15/lens/ruby-washington-a-quiet-trailblazer-in-photojournalism.html,379362,46,text/html
https://www.nytimes.com/by/michelle-v-agins,429641,52,text/html
https://www.nytimes.com/2017/12/25/obituaries/don-hogan-charles-dead.html,575783,46,text/html
https://www.nytimes.com/1992/03/10/nyregion/where-coffins-come-in-size-young.html,338229,42,text/html
https://www.nytimes.com/2010/12/09/world/asia/09kabul.html,327665,45,text/html
https://www.nytimes.com/2021/09/11/world/europe/afghanistan-women-burqas.html,502929,60,text/html
https://www.nytimes.com/video/us/politics/100000007964740/doj-lawsuit-texas-abortion.html,1048576,104,text/html
https://www.nytimes.com/by/tyler-kepner,316156,54,text/html
https://www.nytimes.com/2021/05/24/world/europe/Italy-cable-car-accident.html?searchResultPosition=1,353069,46,text/html
https://www.nytimes.com/2021/05/26/world/europe/cable-car-italy.html?searchResultPosition=2,394349,44,text/html
https://www.nytimes.com/2020/10/01/sports/football/tennessee-titans-covid-19-nfl.html,378964,57,text/html
https://www.nytimes.com/2020/06/17/world/americas/honduras-president-coronavirus.html,350519,51,text/html
https://www.nytimes.com/live/2020/10/02/us/trump-vs-biden?action=click&pgtype=Article&state=default&module=styln-elections-2020&region=TOP_BANNER&context=storyline_menu_recirc,1048576,97,text/html
https://www.nytimes.com/2020/10/02/us/politics/trump-covid.html?action=click&module=Spotlight&pgtype=Homepage,508318,81,text/html
https://www.nytimes.com/live/2020/10/02/business/stock-market-today-coronavirus,808369,87,text/html
https://www.nytimes.com/live/2020/09/29/world/covid-19-coronavirus,1048576,202,text/html
https://www.nytimes.com/by/michael-m-grynbaum,465342,56,text/html
https://www.nytimes.com/live/2020/10/02/us/trump-vs-biden,1048576,96,text/html
https://www.nytimes.com/live/2020/10/02/us/trump-vs-biden?type=styln-live-updates&label=campaign&index=0&action=click&module=Spotlight&pgtype=Homepage,1048576,96,text/html
https://www.nytimes.com/2020/04/05/world/europe/coronavirus-queen-elizabeth-speech.html,495518,49,text/html
https://www.nytimes.com/by/sydney-ember,378819,55,text/html
https://www.nytimes.com/2020/09/30/business/media/chris-wallace-debate-moderator.html,336624,48,text/html
https://www.nytimes.com/2020/04/09/world/europe/coronavirus-boris-johnson-britain.html,361359,46,text/html
https://www.nytimes.com/by/marie-fazio,342006,54,text/html
https://www.nytimes.com/by/priya-arora,394522,55,text/html
https://www.nytimes.com/2020/10/02/us/politics/secret-service-coronavirus-trump.html,322194,49,text/html
https://www.nytimes.com/2020/10/01/us/politics/hope-hicks-coronavirus.html,414893,54,text/html
https://www.nytimes.com/live/2020/10/02/us/trump-vs-biden?type=styln-live-updates&label=campaign&index=0,1048576,96,text/html
https://www.nytimes.com/by/peter-baker,395693,56,text/html
https://www.nytimes.com/2020/07/09/world/americas/bolivia-president-jeanine-anez-coronavirus.html,312184,49,text/html
https://www.nytimes.com/2020/09/30/us/politics/debate-takeaways.html,532176,53,text/html
https://www.nytimes.com/2020/10/02/us/politics/trump-covid-week-photos.html,456783,43,text/html
https://www.nytimes.com/2020/09/23/us/politics/coronavirus-science.html,387692,75,text/html
https://www.nytimes.com/2020/10/02/world/trump-covid-world-leaders.html,501692,54,text/html
https://www.nytimes.com/issue/magazine/2017/04/07/magazine-index-20170409,339091,62,text/html
https://www.nytimes.com/2020/12/18/us/politics/lara-trump-served-on-the-board-of-a-company-through-which-the-trump-political-operation-spent-more-than-700-million.html,294013,47,text/html
https://www.nytimes.com/issue/magazine/2019/12/19/the-122219-issue,310206,58,text/html
https://www.nytimes.com/issue/magazine/2020/06/19/the-62120-issue,324227,60,text/html
https://www.nytimes.com/issue/magazine/2018/04/12/4818-issue,352763,62,text/html
https://www.nytimes.com/issue/magazine/2019/09/20/the-92219-issue,325928,60,text/html
https://www.nytimes.com/issue/magazine/2017/05/12/the-51417-issue-20170514,329626,62,text/html
https://www.nytimes.com/issue/magazine/2017/11/03/110517-issue,331096,62,text/html
https://www.nytimes.com/issue/magazine/2021/08/12/the-81521-issue,309100,58,text/html
https://www.nytimes.com/issue/magazine/2021/05/14/the-51621-issue,286286,54,text/html
https://www.nytimes.com/issue/magazine/2019/05/17/the-5519-issue,292364,54,text/html
https://www.nytimes.com/issue/magazine/2018/11/02/the-11042018-issue,352960,62,text/html
https://www.nytimes.com/issue/magazine/2019/05/17/the-51219-issue,300074,56,text/html
https://www.nytimes.com/interactive/2017/11/07/magazine/tech-design-future-autonomous-cars-american-interstate-highway-roads-suburbs.html,221666,49,text/html
https://www.nytimes.com/interactive/2017/12/13/magazine/the-reckoning-women-and-power-in-the-workplace.html,242943,48,text/html
https://www.nytimes.com/issue/magazine/2018/02/09/21118-issue,333819,62,text/html
https://www.nytimes.com/interactive/2018/09/21/magazine/voyages-travel-sounds-from-the-world.html,907337,23,text/html
https://www.nytimes.com/issue/magazine/2020/02/20/the-22320-issue,309983,58,text/html
https://www.nytimes.com/issue/magazine/2018/08/24/the-81918-issue,339436,62,text/html
https://www.nytimes.com/issue/magazine/2019/06/25/the-62319-issue,301132,56,text/html
https://www.nytimes.com/issue/magazine/2017/03/31/magazine-index-20170402,349009,62,text/html
https://www.nytimes.com/issue/magazine/2021/05/07/the-5921-issue,298131,56,text/html
https://www.nytimes.com/issue/magazine/2021/03/05/the-3721-issue,300938,56,text/html
https://www.nytimes.com/issue/magazine/2018/05/04/42218-issue,351919,62,text/html
https://www.nytimes.com/issue/magazine/2020/12/18/the-122020-issue,338664,62,text/html
https://www.nytimes.com/issue/magazine/2020/08/07/the-8920-issue,311209,58,text/html
https://www.nytimes.com/issue/magazine/2017/10/27/102917-issue,327844,62,text/html
https://www.nytimes.com/issue/magazine/2017/07/07/magazine-index-20170709,350656,62,text/html
https://www.nytimes.com/issue/magazine/2020/07/24/the-72620-issue,233897,46,text/html
https://www.nytimes.com/issue/magazine/2018/05/11/5618-issue,377184,66,text/html
https://www.nytimes.com/issue/magazine/2018/03/30/31818-issue,352574,62,text/html
https://www.nytimes.com/issue/magazine/2018/07/10/the-7818-issue,352150,62,text/html
https://www.nytimes.com/issue/magazine/2020/11/20/the-112220-issue,337952,62,text/html
https://www.nytimes.com/issue/magazine/2018/08/24/the-81218-issue,339105,62,text/html
https://www.nytimes.com/issue/magazine/2021/07/12/71121-issue,298997,56,text/html
https://www.nytimes.com/issue/magazine/2020/10/30/the-11120-issue,323229,60,text/html
https://www.nytimes.com/issue/magazine/2021/08/26/the-82921-issue,313544,58,text/html
https://www.nytimes.com/issue/magazine/2017/08/18/82017-issue,332541,62,text/html
https://www.nytimes.com/issue/magazine/2020/04/30/the-5320-issue,326035,60,text/html
https://www.nytimes.com/issue/magazine/2021/04/16/the-41821-issue,311610,58,text/html
https://www.nytimes.com/issue/magazine/2020/06/12/the-61420-issue,321511,60,text/html
https://www.nytimes.com/issue/magazine/2020/04/23/the-42620-issue,312212,58,text/html
https://www.nytimes.com/issue/magazine/2020/11/06/the-11820-issue,297645,56,text/html
https://www.nytimes.com/issue/magazine/2020/09/04/the-9620-issue,249900,48,text/html
https://www.nytimes.com/interactive/2018/06/07/magazine/new-york-love-city.html,323512,50,text/html
https://www.nytimes.com/issue/magazine/2021/07/23/72521,299088,56,text/html
https://www.nytimes.com/issue/magazine/2021/06/24/the-62721-issue,338843,62,text/html
https://www.nytimes.com/issue/magazine/2019/08/14/the-81119-issue,300071,56,text/html
https://www.nytimes.com/issue/magazine/2021/08/20/82921-issue,296364,56,text/html
https://www.nytimes.com/interactive/2017/03/09/magazine/25-songs-that-tell-us-where-music-is-going.html,438910,112,text/html
https://www.nytimes.com/issue/magazine/2017/09/08/91017-issue,330379,62,text/html
https://www.nytimes.com/issue/magazine/2019/05/17/the-42819-issue,288753,54,text/html
https://www.nytimes.com/issue/magazine/2019/09/05/the-9819-issue,311957,58,text/html
https://www.nytimes.com/issue/magazine/2017/05/26/magazine-index-20170528,359474,62,text/html
https://www.nytimes.com/issue/magazine/2020/07/17/the-71920-issue,325447,60,text/html
https://www.nytimes.com/issue/magazine/2020/02/13/the-21620-issue,325830,60,text/html
https://www.nytimes.com/issue/magazine/2020/12/23/the-122720-issue,180472,38,text/html
https://www.nytimes.com/interactive/2019/09/24/magazine/adventure-archive-photos.html,324295,117,text/html
https://www.nytimes.com/2020/08/24/us/elections/kellyanne-conway-is-leaving-the-white-house.html,260136,46,text/html
https://www.nytimes.com/by/jesse-mckinley,629972,55,text/html
https://www.nytimes.com/2020/09/02/world/asia/south-korea-covid-19.html,445762,59,text/html
https://www.nytimes.com/2020/10/03/us/sean-conley-trump-doctor.html,409346,61,text/html
https://www.nytimes.com/2020/08/11/magazine/covid-cytokine-storms.html,493639,44,text/html
https://www.nytimes.com/2020/07/03/health/coronavirus-mortality-testing.html,425663,71,text/html
https://www.nytimes.com/2020/09/30/nyregion/indoor-dining-nyc.html,489761,58,text/html
https://www.nytimes.com/2020/10/02/sports/eliud-kipchoge-talai-kenya-london-marathon.html,380957,47,text/html
https://www.nytimes.com/2020/10/03/world/trump-says-he-feels-better-but-his-chief-of-staff-says-he-is-still-not-on-a-clear-path-to-a-full-recovery.html,374822,47,text/html
https://www.nytimes.com/live/2020/10/04/us/trump-vs-biden?action=click&module=Spotlight&pgtype=Homepage,1048576,129,text/html
https://www.nytimes.com/2020/11/24/well/live/covid-best-masks.html,351291,67,text/html
https://www.nytimes.com/by/monica-davey,409774,54,text/html
https://www.nytimes.com/2020/04/08/world/middleeast/coronavirus-saudi-royal-infections.html,377783,48,text/html
https://www.nytimes.com/by/donald-g-mcneil-jr,397577,55,text/html
https://www.nytimes.com/2020/07/30/world/middleeast/pilgrims-hajj-mecca-coronavirus-pandemic.html,335501,49,text/html
https://www.nytimes.com/2020/10/03/us/politics/trump-covid-updates.html?action=click&module=RelatedLinks&pgtype=Article,425447,53,text/html
https://www.nytimes.com/2020/09/02/nyregion/schools-reopen-testing-nyc.html,340935,56,text/html
https://www.nytimes.com/es/2020/07/29/espanol/ciencia-y-tecnologia/proteccion-cubrebocas-coronavirus.html,420693,86,text/html
https://www.nytimes.com/live/2020/10/04/world/trump-covid-live-updates/trumps-oxygen-levels-dropped-and-he-was-given-dexamethasone-potentially-signaling-a-severe-case-of-covid-19,1048576,178,text/html
https://www.nytimes.com/2020/10/03/us/politics/trump-covid-updates.html,425447,52,text/html
https://www.nytimes.com/live/2020/10/03/world/covid-trump,1048576,163,text/html
https://www.nytimes.com/2020/08/08/world/europe/coronavirus-nursing-homes-elderly.html,864695,60,text/html
https://www.nytimes.com/2020/03/13/sports/boston-marathon-london-marathon-postponed-coronavirus.html,336972,47,text/html
https://www.nytimes.com/2020/10/02/nyregion/schools-virus-testing-outbreak.html,456252,60,text/html
https://www.nytimes.com/2019/07/12/world/americas/mexico-migrants.html,400870,45,text/html
https://www.nytimes.com/2019/08/03/us/migrants-court-remain-in-mexico.html,357149,43,text/html
https://www.nytimes.com/interactive/2021/us/carter-montana-covid-cases.html,979058,200,text/html
https://www.nytimes.com/2019/08/01/world/americas/asylum-migrants-guatemala-trump.html?rref=collection%2Fbyline%2Fzolan-kanno-youngs,358017,44,text/html
https://www.nytimes.com/2019/06/08/us/politics/migrants-drown-rio-grande.html,559136,51,text/html
https://www.nytimes.com/interactive/2021/us/rosebud-montana-covid-cases.html,958070,202,text/html
https://www.nytimes.com/interactive/2021/us/powder-river-montana-covid-cases.html,971104,203,text/html
https://www.nytimes.com/slideshow/2021/09/01/realestate/living-in-rye-brook-ny.html,318660,13,text/html
https://www.nytimes.com/2018/01/27/obituaries/mort-walker-dead-beetle-bailey-cartoonist.html,337311,44,text/html
https://www.nytimes.com/interactive/2021/us/tuscarawas-ohio-covid-cases.html,1048576,182,text/html
https://www.nytimes.com/interactive/2021/us/jefferson-ohio-covid-cases.html,1048576,183,text/html
https://www.nytimes.com/interactive/2021/us/carroll-ohio-covid-cases.html,1048576,181,text/html
https://www.nytimes.com/article/coronavirus-county-data-us.html,345427,55,text/html
https://www.nytimes.com/2019/06/26/us/politics/2020-democratic-debate-tonight.html,613268,64,text/html
https://www.nytimes.com/2019/02/19/upshot/medicare-for-all-health-terms-sanders.html,663138,59,text/html
https://www.nytimes.com/2019/06/26/us/politics/democratic-debate-transcript.html,1048576,35,text/html
https://www.nytimes.com/2021/07/28/realestate/randolph-nj-a-true-new-jersey-hidden-gem.html,662656,45,text/html
https://www.nytimes.com/2021/08/18/realestate/belleville-nj-home-sales.html,772713,47,text/html
https://www.nytimes.com/interactive/2020/10/19/t-magazine/the-greats.html,195227,46,text/html
https://www.nytimes.com/issue/t-magazine/2019/08/27/ts-sept-8-mens-fashion-issue,418878,72,text/html
https://www.nytimes.com/2021/01/05/us/politics/pence-trump-election-results.html,430950,66,text/html
https://www.nytimes.com/issue/t-magazine/2017/08/11/ts-aug-20-womens-fashion-issue,380100,72,text/html
https://www.nytimes.com/issue/t-magazine/2019/04/06/ts-april-14-culture-issue,392685,72,text/html
https://www.nytimes.com/issue/t-magazine/2017/09/11/ts-sept-24-design-luxury-issue,386341,72,text/html
https://www.nytimes.com/2021/01/05/us/politics/pence-trump-election.html,400839,70,text/html
https://www.nytimes.com/2021/01/31/us/trump-election-lie.html,1048576,103,text/html
https://www.nytimes.com/2019/07/30/us/politics/democratic-presidential-debate-recap.html,547909,53,text/html
https://www.nytimes.com/interactive/2019/07/29/us/politics/democratic-debate-night-2.html,289333,64,text/html
https://www.nytimes.com/2020/01/29/health/coronavirus-masks-hoarding.html,775963,74,text/html
https://www.nytimes.com/2020/02/07/health/cdc-coronavirus-china.html,403501,48,text/html
https://www.nytimes.com/2020/02/04/health/hiv-vaccine.html,359719,46,text/html
https://www.nytimes.com/2019/12/03/health/truvada-prep-hiv-gilead.html,413089,51,text/html
https://www.nytimes.com/2020/01/15/health/surgeons-checklists.html,396097,51,text/html
https://www.nytimes.com/2020/01/08/health/china-pneumonia-outbreak-virus.html,442064,54,text/html
https://www.nytimes.com/2019/11/29/health/AIDS-drugs-children.html,417924,59,text/html
https://www.nytimes.com/2020/02/02/health/coronavirus-pandemic-china.html,601158,71,text/html
https://www.nytimes.com/es/interactive/2020/03/13/science/coronavirus-celulas-sintomas.html,179311,53,text/html
https://www.nytimes.com/2020/01/23/health/coronavirus-surgical-masks.html,329305,62,text/html
https://www.nytimes.com/by/richard-perez-pena,595621,63,text/html
https://www.nytimes.com/2021/09/14/us/politics/texas-abortion-justice-department.html,337428,57,text/html
https://www.nytimes.com/2021/09/07/world/americas/mexico-supreme-court-decriminalize-abortion.html,359354,50,text/html
https://www.nytimes.com/2021/06/14/world/europe/biden-vatican-communion-abortion.html,401199,50,text/html
https://www.nytimes.com/by/ruth-graham,458563,55,text/html
https://www.nytimes.com/section/world/europe,780843,57,text/html
https://www.nytimes.com/by/elisabetta-povoledo,323876,56,text/html
https://www.nytimes.com/2021/06/18/us/targeting-biden-catholic-bishops-advance-controversial-communion-plan.html,414458,54,text/html
https://www.nytimes.com/ca/section/world,965516,105,text/html
https://www.nytimes.com/ca/section/travel,685404,96,text/html
https://www.nytimes.com/ca/section/magazine,461886,81,text/html
https://www.nytimes.com/ca/section/t-magazine,644318,121,text/html
https://www.nytimes.com/ca/section/business,915280,111,text/html
https://www.nytimes.com/ca/section/politics,732237,73,text/html
https://www.nytimes.com/ca/section/realestate,613306,114,text/html
https://www.nytimes.com/ca/section/arts,651704,92,text/html
https://www.nytimes.com/ca/section/health,820929,106,text/html
https://www.nytimes.com/ca/section/sports,713685,114,text/html
https://www.nytimes.com/ca/section/books,601311,114,text/html
https://www.nytimes.com/ca/section/style,681804,89,text/html
https://www.nytimes.com/ca/section/opinion,522882,102,text/html
https://www.nytimes.com/ca/section/technology,696506,88,text/html
https://www.nytimes.com/ca/section/nyregion,745516,80,text/html
https://www.nytimes.com/ca/section/food,833108,90,text/html
https://www.nytimes.com/2021/09/14/us/newsom-governor-california-recall.html,546816,76,text/html
https://www.nytimes.com/interactive/2021/09/14/us/elections/results-california-recall.html,486451,62,text/html
https://www.nytimes.com/2021/09/14/us/california-recall-constitutional-amendment.html,493719,54,text/html
https://www.nytimes.com/live/2021/09/15/us/california-recall-election-newsom,966351,83,text/html
https://www.nytimes.com/by/shawn-hubler,462185,53,text/html
https://www.nytimes.com/news-event/california-recall-election,707770,78,text/html
https://www.nytimes.com/2021/06/29/realestate/california-housing-prices.html,291073,47,text/html
https://www.nytimes.com/zh-hans/privacy/privacy-policy,149004,48,text/html
https://www.nytimes.com/privacy/california-notice,98742,27,text/html
https://www.nytimes.com/zh-hant/privacy/privacy-policy,148920,48,text/html
https://www.nytimes.com/data-subject-request,107296,30,text/html
https://www.nytimes.com/privacy/third-party,110682,107,text/html
https://www.nytimes.com/subscription/dg-cookie-policy/cookie-policy.html,5670,24,text/html
https://www.nytimes.com/es/privacy/privacy-policy,159247,48,text/html
https://www.nytimes.com/privacy/app,85373,24,text/html
https://www.nytimes.com/privacy,106924,32,text/html
https://www.nytimes.com/by/jin-wu,1028345,54,text/html
https://www.nytimes.com/interactive/2021/us/washington-covid-cases.html,1048576,199,text/html
https://www.nytimes.com/by/sarah-almukhtar,734540,54,text/html
https://www.nytimes.com/interactive/2021/us/delaware-covid-cases.html,1048576,185,text/html
https://www.nytimes.com/interactive/2021/04/10/us/covid-prison-outbreak.html,777091,167,text/html
https://www.nytimes.com/by/karen-yourish,619120,55,text/html
https://www.nytimes.com/interactive/2021/us/illinois-covid-cases.html,1048576,199,text/html
https://www.nytimes.com/interactive/2021/us/new-york-covid-cases.html,1048576,199,text/html
https://www.nytimes.com/interactive/2021/world/canada-covid-cases.html,593498,204,text/html
https://www.nytimes.com/interactive/2021/world/spain-covid-cases.html,643163,205,text/html
https://www.nytimes.com/interactive/2021/world/italy-covid-cases.html,1048576,193,text/html
https://www.nytimes.com/interactive/2021/us/madison-florida-covid-cases.html,1048576,183,text/html
https://www.nytimes.com/interactive/2021/us/kansas-covid-cases.html,1048576,199,text/html
https://www.nytimes.com/interactive/2021/us/nevada-covid-cases.html,1048576,199,text/html
https://www.nytimes.com/interactive/2021/world/japan-covid-cases.html,642427,205,text/html
https://www.nytimes.com/interactive/2021/us/washington-district-of-columbia-covid-cases.html,1048576,177,text/html
https://www.nytimes.com/wirecutter/reviews/best-kids-face-masks/,486554,321,text/html
https://www.nytimes.com/wirecutter/home-garden/tools/,218196,274,text/html
https://www.nytimes.com/wirecutter/home-garden/bathroom/,238445,276,text/html
https://www.nytimes.com/wirecutter/cars/accessories-auto/,168301,243,text/html
https://www.nytimes.com/wirecutter/electronics/laptops/,165526,220,text/html
https://www.nytimes.com/wirecutter/home-garden/weather/,212930,266,text/html
https://www.nytimes.com/wirecutter/blog/comparison-tables/,120678,205,text/html
