URL,Status
https://www.nytimes.com/2017/02/19/business/uber-sexual-harassment-investigation.html,200
https://www.nytimes.com/2018/11/30/business/tesla-factory-racism.html,200
https://www.nytimes.com/2021/09/15/opinion/sexism-theranos-elizabeth-holmes.amp.html,302
https://www.nytimes.com/2018/10/15/technology/myanmar-facebook-genocide.html,200
https://www.nytimes.com/2020/06/11/world/canada/trudeau-coronavirus-hair.html,200
https://www.nytimes.com/2021/09/15/world/canada/trudeau-election-erin-otoole.amp.html,302
https://www.nytimes.com/2020/08/23/world/canada/canada-conservatives-trudeau-leader.html?action=click&module=RelatedLinks&pgtype=Article,200
https://www.nytimes.com/2009/07/12/magazine/12cameron-t.html,200
https://www.nytimes.com/2017/05/28/world/americas/andrew-scheer-canada-conservatives.html,200
https://www.nytimes.com/zh-hant/privacy/cookie-policy,200
https://www.nytimes.com/es/privacy/cookie-policy,200
https://www.nytimes.com/live/2021/08/23/world/covid-delta-variant-vaccine/fda-approval-pfizer-vaccine,200
https://www.nytimes.com/2016/12/21/books/norm-macdonalds-often-funny-always-fabulist-based-on-a-true-story.html,200
https://www.nytimes.com/by/jason-zinoman,200
https://www.nytimes.com/2021/09/15/arts/television/norm-macdonald-comedy.amp.html,302
https://www.nytimes.com/2017/05/19/arts/television/norm-macdonald-netflix-tracy-morgan.html,200
https://www.nytimes.com/2021/08/24/opinion/ezra-klein-podcast-van-der-kolk.html?action=click&module=audio-series-bar&region=header&pgtype=Article,200
https://www.nytimes.com/2021/01/19/opinion/how-to-listen-ezra-klein-show-nyt.html?action=click&module=RelatedLinks&pgtype=Article,200
https://www.nytimes.com/2021/09/14/opinion/ezra-klein-podcast-colson-whitehead.html?action=click&module=audio-series-bar&region=header&pgtype=Article,200
https://www.nytimes.com/2021/08/27/opinion/ezra-klein-podcast-robert-wright.html?action=click&module=audio-series-bar&region=header&pgtype=Article,200
https://www.nytimes.com/interactive/2021/us/barnwell-south-carolina-covid-cases.html,200
https://www.nytimes.com/games-assets/v2/metadata/lb-apple-touch-icon.png?v=v7.26.1,200
https://www.nytimes.com/by/helene-cooper,200
https://www.nytimes.com/2021/09/01/us/politics/gop-us-election-security.html,200
https://www.nytimes.com/2021/04/25/us/Election-audit-Arizona-Republicans.html,200
https://www.nytimes.com/2021/09/08/business/irs-tax-avoidance.html,200
https://www.nytimes.com/live/2021/09/15/us/political-news.amp.html,302
https://www.nytimes.com/2020/11/09/us/politics/esper-defense-secretary.html,200
https://www.nytimes.com/2021/09/14/briefing/biden-democrats-tax-increases-funding.html,200
https://www.nytimes.com/by/stephen-gandel,200
https://www.nytimes.com/2021/06/23/us/politics/milley-critical-race-theory-military.html,200
https://www.nytimes.com/by/alan-rappeport,200
https://www.nytimes.com/video/us/politics/100000007606996/capitol-riot-trump-supporters.html,200
https://www.nytimes.com/2016/04/27/business/international/australia-submarine-deal-japan-france.html,200
https://www.nytimes.com/by/david-e-sanger,200
https://www.nytimes.com/2021/01/21/climate/biden-paris-climate-agreement.html,200
https://www.nytimes.com/article/who-is-sidney-powell.html,200
https://www.nytimes.com/2018/08/23/technology/huawei-banned-australia-5g.html,200
https://www.nytimes.com/2021/06/08/us/politics/capitol-riot-security.html,200
https://www.nytimes.com/interactive/2021/03/24/us/officer-sicknick-capitol-riot.html,200
https://www.nytimes.com/2021/09/15/us/politics/republicans-justice-for-j6-rally.amp.html,302
https://www.nytimes.com/2021/08/14/us/politics/lindsey-graham-donald-trump.html,200
https://www.nytimes.com/2021/09/03/us/politics/qanon-shaman-capitol-guilty.html,200
https://www.nytimes.com/2021/06/30/us/jan-6-capitol-attack-takeaways.html,200
https://www.nytimes.com/section/business/energy-environment,200
https://www.nytimes.com/2021/09/14/technology/how-good-is-apple-iphone-13.html,200
https://www.nytimes.com/2021/09/14/technology/elizabeth-holmes-trial-theranos.html,200
https://www.nytimes.com/section/business/smallbusiness,200
https://www.nytimes.com/2021/08/25/health/johnson-johnson-vaccine-booster-shot.html,200
https://www.nytimes.com/2021/04/26/world/europe/astrazeneca-eu-lawsuit.html,200
https://www.nytimes.com/live/2020/12/28/world/covid-19-coronavirus-updates/novavax-is-starting-the-final-stage-of-testing-for-its-vaccine,200
https://www.nytimes.com/2020/10/16/world/a-chinese-city-says-it-has-given-some-residents-a-vaccine.html,200
https://www.nytimes.com/live/2021/05/25/world/covid-vaccine-coronavirus-mask/moderna-vaccine-teens-efficacy,200
https://www.nytimes.com/live/2021/05/10/world/covid-19-coronavirus/pfizer-covid-vaccine-teens,200
https://www.nytimes.com/live/2021/02/24/world/covid-19-coronavirus/pfizer-vaccine-effective-israel,200
https://www.nytimes.com/2021/08/06/us/politics/novavax-coronavirus-vaccine.html,200
https://www.nytimes.com/live/2020/12/11/world/covid-19-coronavirus/sanofi-and-glaxosmithkline-delay-plans-for-a-trial-after-experimental-vaccine-fails-in-some-older-patients,200
https://www.nytimes.com/live/2021/06/29/world/tigray-ethiopia/how-the-rebels-turned-the-tide-of-the-war,200
https://www.nytimes.com/2021/08/26/world/asia/kabul-airport-bombing.html,200
https://www.nytimes.com/2021/08/19/world/asia/afghanistan-protests.html,200
https://www.nytimes.com/2021/08/17/world/asia/taliban-leaders-kabul.html,200
https://www.nytimes.com/2021/08/18/world/asia/afghanistan-taliban-takeover-violence.html,200
https://www.nytimes.com/live/2021/07/28/world/covid-delta-variant-vaccine/pandemic-patterns-global-roundup,200
https://www.nytimes.com/2021/08/24/world/asia/cia-taliban-william-burns-afghanistan.html,200
https://www.nytimes.com/2021/07/21/world/asia/living-with-covid-coronavirus.html,200
https://www.nytimes.com/es/2021/07/22/espanol/restricciones-covid-mundo.html,200
https://www.nytimes.com/live/2021/09/15/us/political-news/the-pope-addresses-the-debate-on-denying-communion-to-biden-and-other-supporters-of-abortion-rights,200
https://www.nytimes.com/2021/09/13/us/updates-california-recall-election.html,200
https://www.nytimes.com/2021/09/02/us/where-californians-are-moving.html,200
https://www.nytimes.com/2021/09/14/us/california-election-voter-results-today.html,200
https://www.nytimes.com/2021/09/07/t-magazine/veronique-nichanian-hermes.html,200
https://www.nytimes.com/ca/section/t-magazine/travel,200
https://www.nytimes.com/2021/09/06/t-magazine/flowers-food-cooking.html,200
https://www.nytimes.com/issue/t-magazine/2021/03/05/ts-march-7-mens-fashion-issue,200
https://www.nytimes.com/issue/t-magazine/2021/08/09/ts-aug-22-womens-fashion-issue,200
https://www.nytimes.com/2021/09/06/t-magazine/adam-chanler-berat-gossip-girl.html,200
https://www.nytimes.com/2021/09/08/t-magazine/mens-suits-fall-fashion.html,200
https://www.nytimes.com/international/section/t-magazine,200
https://www.nytimes.com/2021/09/09/t-magazine/black-recovery-sobriety-addiction.html,200
https://www.nytimes.com/2021/09/01/t-magazine/julian-schnabel-van-gogh.html,200
https://www.nytimes.com/video/t-magazine/food/100000007940472/cooking-class-fanny-singer.html,200
https://www.nytimes.com/issue/t-magazine/2021/09/03/ts-sept-12-mens-fashion-issue,200
https://www.nytimes.com/2021/09/13/t-magazine/piraeus-greece-athens-art.html,200
https://www.nytimes.com/interactive/2021/04/12/t-magazine/culture-issue-friendship.html,200
https://www.nytimes.com/ca/section/t-magazine/food,200
https://www.nytimes.com/2021/09/08/t-magazine/tailoring-mens-fall-fashion.html,200
https://www.nytimes.com/interactive/2020/us/louisiana-coronavirus-cases.html,301
https://www.nytimes.com/2020/10/02/health/trump-antibody-treatment.html,200
https://www.nytimes.com/2020/09/06/health/coronavirus-rapid-test.html,200
https://www.nytimes.com/interactive/2020/us/maine-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/mississippi-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/tennessee-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/arizona-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/georgia-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/illinois-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/world/europe/italy-coronavirus-cases.html,301
https://www.nytimes.com/2020/10/02/us/politics/trump-covid.html,200
https://www.nytimes.com/interactive/2020/us/utah-coronavirus-cases.html,301
https://www.nytimes.com/2020/07/14/health/coronavirus-hair-salon-masks.html,200
https://www.nytimes.com/interactive/2020/world/americas/brazil-coronavirus-cases.html,301
https://www.nytimes.com/by/jonathan-corum,200
https://www.nytimes.com/2020/09/28/health/trump-coronavirus-testing-rapid.html,200
https://www.nytimes.com/interactive/2020/us/kentucky-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/new-york-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/rhode-island-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/california-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/vermont-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/montana-coronavirus-cases.html,301
https://www.nytimes.com/interactive/2020/us/maryland-coronavirus-cases.html,301
